ISIN,Values
XS2126161764,935999.7787
XS1139688268,935958.5815
US949746NL15,935845.4583
FR0013063385,935702.958
XS0999667263,935681.0531
XS2176562812,935642.9883
XS1956037664,935535.458
XS1566970874,935374.675
XS1564394796,935317.6449
FR0013494168,935307.0873
DE000A19HCX8,934951.6643
XS1079028566,934796.9949
XS1998215559,934764.3545
XS1574158082,934623.1548
XS1425274484,934410.3182
XS1503131713,934346.4206
XS1405816312,934271.4939
US92553PAT93,934216.1943
XS0866588527,934060.9158
DE000A2YB7A7,933915.4278
XS1446746189,933914.1416
XS2152329053,933821.3229
XS0422704071,933519.031
US200340AS60,933202.6278
XS1315101011,933033.1832
US00724PAC32,932698.5306
XS1209863254,932678.7343
FR0013426368,932397.207
FR0012432912,932096.3316
FR0013367620,932092.8683
US931142BF98,932009.2506
XS1423777215,931875
US89388AAA07,931089.0556
XS0398990944,930977.5348
FR0013428513,930831.6463
US717081EJ89,930823.7556
XS0625859516,930789.8982
XS1395057430,930575.027
US49271VAK61,930510.25
US05565QDH83,930494.4
XS1617898363,930355.6428
XS1873143645,929879.0951
US806854AJ48,929775.2
US452308AQ28,929698.9471
US718546AR56,929069.0667
FR0013346822,929016.4037
XS1375841233,928932.6714
US92940PAD69,928844.0833
XS2176558620,928769.479
XS1441837546,928764.5834
XS1179916017,928752.2842
XS0034394709,928240.889
US857004AD79,927996.225
XS2051149552,927969.807
FR0013302809,927940.9323
US30161NAN12,927816.4552
US002824BN93,927704.9198
DE000A2RWAX4,927701.5655
XS1875275205,927418.23
XS1709374497,927403.2161
FR0013357845,927338.5132
US04010LAX10,927297
US44962LAF40,927295.625
XS0809847667,927059.0208
XS1004109150,927038.5862
JP503622AH18,926834.8079
FR0013063609,926767.3366
US501044DN88,926651.5417
FR0013054913,926603.5053
US56585AAH59,926597.2889
US209111FV01,926551.9083
US655844BY34,926164.8667
US056752AH11,926127.85
FR0012602761,926074.4811
US00131LAE56,925950
XS2099704731,925822.5996
FR0013323664,925603.3973
XS0357124618,925591.7206
US00774MAK18,925580.7
XS1401114811,925276.1901
US126408HN64,925196.3139
XS1793349926,924966.226
FR0011033851,924963.423
XS1495373505,924863.3479
US136385AY72,924761.625
US015271AS81,924688.5667
XS1729882024,924684.3855
XS1865186677,924588.1077
US219350BF12,924562.8958
XS2152795709,924545.4001
US64952WDG50,924475.3
US23636AAP66,924252.5056
XS2010038227,924246.97
XS1951313763,924164.9059
XS0806476544,924150.6924
XS0247840969,924122.055
CA89353ZCC01,924046.9335
US020002BC43,924041.0667
XS1138360166,923845.4229
XS1522927752,923800.85
XS1052843908,923771.6351
XS1837288494,923574.2208
XS1168962063,923485.2711
XS2175967343,923445.7543
US110122BG27,923310.2306
XS1799545329,923307.1832
US10112RAZ73,922924.5222
XS1651071950,922793.3319
XS1810653540,922765.9939
FR0013295722,922581.4837
XS1440976535,922550.1227
XS2150053721,922455.1375
XS0545428285,922448.773
XS1325825211,922411.2804
XS2178585423,922214.0254
XS1329671132,922162.6542
XS2168478068,922005.5197
US133434AB69,921959.9389
FR0013512449,921927.7426
XS1120649584,921902.4309
US92343VDQ41,921875.8933
US60687YAP43,921537.2042
US023608AJ15,921478.3111
US20030NDK46,921446.1333
US370334CF96,921424.1778
XS1528227744,921423
DE000A1919G4,921416.9395
XS2023872174,921392.4691
FR0012758985,921383.6593
US361841AJ81,921070.625
XS1843443513,921049.4826
US565849AL02,921048.15
XS2152899584,921020.7601
XS1873982745,920951.659
DE000A1R04X6,920735.8421
US37331NAD30,920603.0306
US06368BQ686,920360.875
FR0011372622,920272.4379
FR0013217114,920219.3399
XS1031555094,920203.1223
US44962LAB36,920165.5556
XS1808739459,919852.0099
XS1823502650,919836.0089
XS2178769159,919830.3657
XS2166619663,919754.512
US341081FP71,919646.9333
US29379VAW37,919383.5417
US49456BAG68,919248.5
XS2100664114,918901.9272
US90331HPJ67,918687.6
DE000BHY0A56,918589.241
XS2177122897,918556.3606
XS1589881785,918378.9144
US713448BP24,918024.8391
FR0012601367,917728.7444
US59156RAE80,917691.5333
XS0989148209,917680.6195
XS1577586321,917624.5629
US68327LAC00,917500.2
US718172AU37,917324.4792
XS1718316281,917243.5263
XS1290729208,917155.4257
US904764BH90,917128.7028
US907818FL73,917054
XS1408317433,916856.7787
XS1881593971,916822.8276
XS1595704872,916725.2013
US26875PAU57,916508.9167
XS2019219539,916374
XS1796079488,916268.8765
US83416WAA18,916061.4668
BE6282459609,916009.77
XS2002017361,915760.1625
FR0013405537,915608.1989
XS1967697738,915533.4803
US036752AL74,915453.4354
FR0013482858,915422.7189
US87236YAF51,915147.2
XS1875333178,915020.5068
US718172AP42,914879.7
XS1954087695,914626.4118
XS1580239207,914617.7083
US07177MAB90,914601.88
US26442CAZ77,914544.6667
XS1105276759,914181.2473
US29250RAX44,913936.0167
US337932AF44,913888.0306
US40049JBE64,913757.5
XS1429673327,913682.2565
US759470AS67,913580.25
US005117AA49,913395.0528
XS1685798370,913349.3267
XS2176534795,913163.1733
US595620AS49,913152.6833
CA780632AA37,912770.2265
AT0000A2GH08,912737.5566
XS0473964509,912685.2692
XS1896851224,912528.1228
XS1861322383,912514.3238
XS1371969483,912195.8126
XS1520733301,912090.8612
US00774MAB19,912002.9222
XS1527758145,912001.5816
XS1489391109,911878.9597
US05401AAF84,911866.3
FR0011332196,911773.6358
XS2153405118,911747.2291
XS1421827269,911622.9107
XS1202849086,911291.1455
XS2178833427,911280.5827
XS1788514039,911260.6667
XS1050917373,911089.125
XS2010447238,911074.173
US125523BU30,911021.7248
US70014LAC46,910999.555
XS1964617440,910931.8722
XS1713463716,910441.7818
XS1238901166,910352.1553
XS2033262895,910323.0833
XS2010045511,910152.9486
US85628UAJ51,910125.6944
US20030NAX93,909932.0796
XS1028597315,909698.162
US771196BL53,909664.9
US834423AB16,909622.0889
XS0842659426,909594.8786
XS1411535799,909456.7788
XS2194283839,909411.8264
US05583JAE29,909278.4167
XS2157121414,908985.1162
XS1613121422,908936.7635
XS1721463500,908749.6048
XS1405781425,908682.1939
XS2051494495,908679.7918
ES0205045018,908586.9354
US075887CK38,908527.0833
XS1675764945,908143.8186
XS2177122624,908139.0995
XS2152062209,907939.595
XS2065946837,907904.0861
XS1411405662,907875.3658
FR0013511227,907733.2617
US459200JH57,907718.0667
US24703DBD21,907523.1667
US29273RBL24,907250.84
XS2077670342,907213.321
XS1789699607,907009.6221
FR0013476207,906903.3427
XS2171875839,906499.7114
XS1982037696,906494.6832
XS1548436473,906490.3785
FR0013444692,906467.173
US010392FM53,906302.5625
US40434LAC90,906071.2889
FR0013394681,905937.6452
XS2189970317,905825.4846
US31428XBZ87,905676.875
US63946BAF76,905671.3847
XS1166160173,905522.1403
XS1664644710,905192.3341
XS1732232340,905019.216
FR0013181906,905019.1519
FR0013241536,904889.316
XS1876076040,904879.2544
XS1396261338,904826.9225
US00913RAE62,904709.1667
US00037BAF94,904688.1667
XS1372838240,904624.2122
XS1872032369,904504.3059
XS1914502643,904474.4798
US89417EAM12,904387.0111
US67077MAT53,904380.75
DE000A19HCW0,904157.532
XS1872038218,903994.9466
XS1795409082,903993.012
DE000A2SBDF7,903908.1293
US14040HBD61,903824.6593
XS1806124753,903805.0994
XS1883911924,903745.8153
XS1170787797,903704.8867
BE0002266352,903546.7806
XS1590568132,903303.0555
XS2003499386,903235.2119
XS1110874820,903190.7462
XS1951313680,902822.1576
XS1637277572,902700.5581
US053332AZ56,902622.0833
US25243YAH27,902542.7667
XS2194283672,902294.443
XS1405783983,902107.0369
XS1401331753,902052.3898
FR0013393774,902009.7405
US927804FB53,901742.2
XS1373987707,901612.0781
XS1554373677,901556.1359
BE0002485606,901308.987
XS2166219720,901074.5786
US00440EAS63,901019.6
XS1943569274,900994.8206
US83368RAM43,900860.6667
US891906AC37,900847.5
XS1769040111,900780.2711
US40414LAL36,900706.5111
US655844CF36,900697.2889
XS2179917906,900506.25
FR0013521267,900499.7232
US828807CE50,900358.5
US871829BP11,900294.4167
FR0013346137,899813.7071
XS2057070182,899673.4326
US149123CH22,899627.3778
US172967CC36,899560.5844
FR0013517307,899540.7466
XS1200670955,899357.5125
XS1774629346,899190.8508
XS1319814577,899040.3927
US878742AW53,898887.3758
XS1493320656,898590.2018
XS1363560977,898397.5692
XS0468426266,898387.0142
US969457BU31,898323.4444
FR0013516184,898148.2109
IT0005117095,898048.4016
US124857AQ69,898007.5556
XS1788982996,897944.0208
XS1239401216,897864.8227
XS1323463726,897783.901
XS1149938240,897607.7365
XS1782803503,897531.08
XS1962554785,897521.53
XS2193969370,897461.071
XS1317967492,897386.6667
DE000A28RSR6,897294.3863
XS1599125157,897184.1217
XS1829217428,897142.923
US628530BK28,896988.7917
XS1196817156,896915.2273
XS1200103361,896900.5647
XS1897339096,896691.9375
US760759AP52,896575.6083
XS1143486865,896535.1454
US855244AR02,896471.3333
FR0010952770,896368.9481
XS2055646918,896323.3353
XS2003442436,896283.3856
FR0013248523,895806.4206
XS1795254025,895788.7644
US92940PAB04,895749.2245
XS1203856072,895742.7027
XS2087643651,895679.2708
XS1865186321,895465.2143
XS2118273601,895379.4609
XS2001175657,895305.2367
XS1637093508,895067.8137
US780641AH94,895049.1847
FR0013330099,895033.0528
US015271AU38,894988.3444
US05578AAA60,894864.3694
US21036PBE79,894712.4
US37045VAL45,894691.125
US94973VAX55,894573.8347
XS2177021602,894531.4959
US05351WAB90,894488.75
XS2194282948,894469.7346
US05523UAK60,894449.3333
DE000A169NB4,894411.7354
BE6298043272,894361.2426
US695114CD86,894264.3
DK0009529901,894172.1661
US14913Q2T59,894062.7722
XS1403015156,894050.6338
US742718EQ89,893964.6528
XS1499604905,893871.5131
US20030NDJ72,893851.5556
FR0013509098,893784.8374
XS1955187692,893685.5088
US911312BR66,893668.5833
US21987BBC19,893473.3333
XS2056491587,893412.7795
FR0013204476,893077.5533
US94973VBJ52,893038.5778
XS1676933937,892954.9302
XS2084418339,892925.0654
US09857LAQ14,892392
US824348BJ44,892242.3556
XS1594335363,892181.3341
FR0012674661,892119.404
US49326EEG44,892040.4167
XS1652512457,891993.3733
XS2012047127,891971.239
XS1811024543,891862.8328
CA87971MAR49,891836.3943
FR0013425154,891828.0574
DE000A185QA5,891775.581
XS2018637327,891686.7925
US14040HBL87,891536.4306
US654579AF81,891466.6667
XS1178970106,891434.4481
FR0011394907,891336.2117
FR0013144003,891270.2666
XS0876756452,891195.7615
XS0994991411,891116.7699
XS1188094673,891112.5024
XS1139091372,891103.3905
XS1232098001,891049.2648
US82939GAC24,890992.1667
XS0969572204,890903.6492
US91913YAX85,890899.45
XS1967582831,890888.7355
XS1216647716,890886.2958
XS1998215393,890880.4154
US026874DK01,890825.25
FR0012300812,890659.0752
XS2098350965,890603.0924
XS1979262448,890526.9699
XS2102932055,890389.6167
US378272AV04,890243.75
DE000A19S4U8,890207.2146
FR0013517190,890089.8898
XS1806457211,890002.0349
US853254AK68,889976.4167
XS1998797663,889668.8951
XS2055728054,889668.1337
XS1492691008,889514.9724
US23636TAA88,889366.3333
XS2189592616,889278.8776
XS2193968992,889049.0873
XS2177122541,888903.3538
FR0013428489,888855.1457
DE000A2LQNQ6,888830.898
US12189LAK70,888754.4792
XS2177021271,888710.1839
XS1693281534,888704.5478
XS1699951767,888569.9725
FR0012602753,888404.9705
XS1693260702,888271.471
US610202BP77,888251.4
US31428XBN57,888229.4167
XS1083986718,888217.7058
XS1405770907,888169.8418
XS1769090991,888140.5513
US459200BB69,888118.4833
US88579YBB65,887886.0444
XS0907301260,887857.741
XS2102357014,887726.7338
XS2004880832,887525.6736
US025816CA56,887498.75
ES0211845294,887482.7461
US12189LAQ41,887395.8667
XS1573958409,887311.204
US478160BH61,887305.4
XS1689739347,887214.5558
US12563UAB35,887144.8889
DK0030407986,887035.4299
US26884TAP75,886999.4667
US205887BR27,886928.7369
XS1061711575,886805.6666
US052528AH96,886797.6
US68902VAB36,886749.5417
US337932AM94,886642.8389
XS1592881020,886488.0303
US80282KAT34,886475.77
US039483BQ45,886421.4
XS0629875708,886362.8444
XS2189613982,886120.1393
DE000LB2CHW4,886110.2758
XS2086868010,886108.9976
XS1616411036,885696.3867
XS1883878966,885669.84
XS2069380991,885648.2381
AU3CB0232296,885647.8502
XS1910245593,885625.2558
XS2051362312,885548.2276
XS1734548487,885393.5454
XS1310962839,885301.6168
FR0013299641,885145.7235
XS2170609403,885038.05
US30034WAB28,884886.3111
XS1871106297,884813.2343
XS2008925344,884596.0599
US06406RAF47,884502.4167
US02665WDH16,884441.15
US74733LAE20,884356.5
FR0013433596,884348.7276
US05578QAC78,884336.0222
FR0013430733,884104.6124
XS1811821211,884053.4167
XS2089368596,884038.8561
US369550BL15,883914.25
US01609WAR34,883511.1486
FR0013334695,883466.9105
US655844CG19,883365.1985
US037389BC65,883285
FR0013179553,882863.8152
XS2031235315,882801.9695
XS2102360315,882746.3216
US133434AA86,882550.3556
XS1718306050,882342.3739
US582839AH96,882305.6875
XS2080205367,882264.0722
US369604BF92,882242.0326
US11271LAE20,882235.375
XS2055627538,882097.8747
XS1309437215,881921.3324
XS1863994981,881908.2485
XS1590508153,881896.0375
FR0012759744,881850.3845
XS0858366684,881839.3591
US007924AJ23,881792.9778
US20825CAP95,881722.1333
US07274NBH52,881613.9385
XS1205617829,881435.8459
US913017BK42,881386.3
XS2035474555,881254.5529
US74834LBB53,881085.1556
US665859AP94,881029.1667
US904764AW76,880935.0889
US98978VAK98,880732.5
US759470AX52,880659.1556
XS2068969067,880473.3363
XS2109394077,880449.8609
XS1316420089,880435.5085
FR0013465358,880381.6178
US31677QBC24,880121.2375
US02005NBJ81,880071.9167
XS2102916793,880071.2195
XS2189614014,879906.5307
DE000LB1M214,879895.8813
US962166BY91,879642.8333
XS2069380488,879621.3338
XS2020670696,879594.9266
US87124VAD10,879555.6
US110122BB30,879527.2083
FR0013448859,879461.472
XS2101357072,879365.6262
US358070AA88,879334.6667
US571676AD73,879060.525
XS0158715713,878976.3303
US828807CW58,878738.1333
XS2063261155,878707.0893
US92344GAM87,878650.4307
US29250NAF24,878619.2
XS2103015009,878573.8511
US37045XCF15,878548.4306
XS1054534422,878428.4552
US05253JAQ40,878409.6917
XS2106056653,878406.7407
US456873AD03,878122.1667
FR0013518024,877978.4971
US615369AE53,877948.7
US718172CJ63,877795.6875
US26442CAM64,877731.0028
FR0013230737,877629.6882
US29245VAB18,877320.1333
US002819AC45,877256.9114
US928668AT93,877252.875
US928563AF20,877212.5
XS1057783174,877197.9973
XS1998902479,877190.1659
US52532XAE58,877002.0833
US23291KAH86,876914.5778
FR0013218153,876715.6409
XS1287779208,876702.5393
US63861VAB36,876618.75
FR0013425147,876611.8861
US91159HHU77,876601.7083
US94980VAG32,876537.01
XS2047500769,876480.6464
US209111FC20,876255.2167
XS2042667944,876151.3221
US963320AW61,876072.0889
FR0013283371,876040.9605
US494368CB71,876029.6667
XS1651071877,876023.2794
US872540AS80,876009.375
DK0009525917,875241.1084
US501044DM06,874802.4
DE000A2YB699,874799.3204
US743263AP08,874729.8
FR0013507704,874609.0862
US512807AS72,874568.375
BE6295391914,874510.7043
XS2082324364,874506.141
US034863AV24,874324.3125
XS2021993212,874323.1083
US05578QAE35,874202.8125
CA775109AQ41,874144.9783
US111021AL54,873783.75
FR0013405040,873774.5846
DE000A2SBDE0,873738.7469
US00206RFS67,873513.834
US06406YAA01,873466.75
XS1681519184,873442.0883
US015271AR09,873312.1875
US53079EBK91,873279.2621
JP582667AK54,873210.0308
US25470DBF50,873104.6875
DE000A19X8A4,872984.5681
DK0009526998,872929.2777
US962166BX19,872457.0833
XS2047500926,872389.2928
XS2078761785,872292.3946
XS2031277077,872253.2063
US595112BN22,872107.0556
XS1767087866,872051.7093
XS2049707180,871912.3046
US125523AU49,871798.3809
FR0013322120,871790.0271
US26875PAP62,871759.9583
XS1843436061,871740.699
US209111EY58,871695.8
XS1873209172,871644.6953
US927804FX73,871535.6667
XS2104968404,871417.7511
XS0367001061,871409.8547
XS1117297785,871257.817
US55336VAS97,871162.75
US27409LAE39,871132
US86562MBC38,871110
FR0013412699,870977.1603
FR0013284205,870858.6256
ES0213679HN2,870846.9961
US91913YAV20,870844.875
FR0013463775,870821.4186
US539830AR02,870598.5298
FR0012452191,870385.6703
XS2009011771,870174.8178
US74340XBE04,870116.625
CA89353ZCD83,870110.7707
XS0951553592,869836.0655
US438516CA21,869752.0833
XS1874122770,869520.6671
XS1489814340,869443.75
US575718AB76,869318.175
FR0013182078,869131.479
FR0011689033,868886.4177
FR0012332203,868880.7722
FR0013444676,868706.3888
US202795JJ01,868680.9056
FR0013444775,868530.3413
US21987BAR96,868378.9583
XS2049582542,868364.3756
ES0213307053,868266.6317
XS2010032378,868174.6483
XS2126058168,868136.1114
FR0013405032,868068.7495
US548661DT10,868025.6667
XS2010331101,867656.2775
XS2035474126,867611.8735
FR0013425139,867248.3175
US071813BV00,866951.5
US67103HAF47,866875.5
US126650DH04,866848.4583
US40052VAC81,866765.4444
XS0847580353,866738.3371
FR0013201597,866599.6293
US020002BB69,866587.7778
XS0753789980,866444.2667
XS1797138960,866433.9274
US177376AE06,866418.75
CA07813ZCA09,866379.3187
US693304AW72,866324.55
US742718EV74,866275.375
US00185AAK07,866088.3542
US11134LAD10,865999.8664
XS1512677003,865975.0647
FR0011952647,865784.8694
US42809HAC16,865767.5
US23338VAJ52,865542.0583
XS1857100090,865482.6222
US29250NAW56,865317.7083
XS1485748393,865241.9423
XS0530302628,865211.707
US48305QAB95,865172.25
US48252AAA97,865036.875
US05253JAL52,865005
US31677AAB08,864937.9583
US14149YBF43,864935.284
US29250NAL91,864912.875
XS1890084061,864874.6703
XS0729261023,864859.6335
XS1891434604,864808.5583
US31677QBM06,864787.5
US92840VAE20,864688.6222
US95040QAD60,864547.2917
XS1243995302,864464.5416
US370334BZ69,864148.75
US487836BQ08,863983.9
XS2063350925,863969.0804
US883556BX98,863736.6667
US00914AAH59,863662.475
DE000DL19US6,863509.7692
US25746UCE73,863395.5
XS1551709568,863354.4444
XS1645518496,863345.0312
FR0013476090,863326.2473
BE0002664457,863292.3702
US446150AQ78,863273.3333
XS0999296006,863260.9971
FR0011991488,862806.6946
US91324PCW05,862787.125
US12201PAB22,862570.725
US59284BAE83,862416.3542
US174610AK19,862157.5833
US69370PAE16,861911.9167
US03073EAP07,861809.875
US14040HBZ73,861807.6667
XS1645518652,861462.426
US808513AX31,861383.4583
